"id","vote_mean","budget_mean","revenue_mean","popularity_mean","popularity_sum","vote_sum","name"
150810,4.8,1.3e+07,98441954,6.735922,6.735922,4.8,"Justin Bieber"
150954,6.6,1500000,0,0.859014,0.859014,6.6,"Diane Farr"
151019,4.9,450000,0,1.077321,1.077321,4.9,"Samantha Dark"
151021,4.9,450000,0,1.077321,1.077321,4.9,"Heather Magee"
151180,4.8,0,0,0.20323,0.20323,4.8,"Isild Le Besco"
151192,5,2.5e+07,5778353,4.020194,4.020194,5,"Ted Wass"
151254,5.5,1.4e+07,11417362,7.487843,7.487843,5.5,"Chelsea Handler"
151433,0,3,0,0.008263,0.008263,0,"Joe Urla"
152302,4.5,5e+05,0,2.391847,2.391847,4.5,"Alexa Nikolas"
152416,6.2,0,0,1.419431,1.419431,6.2,"Murray Bartlett"
152713,6.2,0,0,1.847822,1.847822,6.2,"Dick Haymes"
152970,7.1,1.2e+07,55260558,6.537986,6.537986,7.1,"Nicholas Kadi"
154000,4.95,625000,15683622.75,11.137761,44.551044,19.8,"Essence Atkins"
154341,5.3,0,13960203,1.20245,1.20245,5.3,"Lark Voorhies"
154472,4.8,650,0,1.352222,1.352222,4.8,"Roy Abramsohn"
154950,5.5,0,0,0.023681,0.023681,5.5,"Marcus Chait"
154955,5.2,750000,0,1.471139,1.471139,5.2,"Danielle Savre"
155018,5.7,250000,0,0.065103,0.065103,5.7,"Colby French"
155488,3,1.2e+07,4922166,1.623338,1.623338,3,"Kelly Clarkson"
155621,5.5,1e+06,62882090,41.972329,41.972329,5.5,"Renee Olstead"
155752,4.1,4e+06,0,1.390659,1.390659,4.1,"Denyce Lawton"
156509,5.6,5e+05,0,0.471264,0.471264,5.6,"Dylan Haggerty"
156962,5.9,7.5e+07,875958308,31.482872,31.482872,5.9,"Eric Stonestreet"
157419,6.5,2e+05,2295733,0.616283,0.616283,6.5,"Michael Higgenbottom"
157616,5.5,0,0,0.023436,0.023436,5.5,"Harper Roisman"
157961,5.6,0,0,3.363321,3.363321,5.6,"Michael Goodwin"
158079,7,0,0,0.197469,0.197469,7,"Richard Branson"
158165,6.6,1e+07,44460850,5.699058,5.699058,6.6,"Rickey D'Shon Collins"
158360,2.8,0,0,0.319792,0.319792,2.8,"Lenore Zann"
158480,6,0,0,0.678475,0.678475,6,"Dan Zukovic"
160042,7.5,0,21268532,1.830306,1.830306,7.5,"Bob Costas"
160098,5.8,0,0,1.292948,1.292948,5.8,"Michael Coleman"
162102,3.7,0,0,0.408073,0.408073,3.7,"Myles Berkowitz"
162359,0,0,0,0.015697,0.015697,0,"Anil Raman"
162367,6.5,0,0,3.877036,3.877036,6.5,"Jason Tobin"
162892,6.1,0,0,1.83428,1.83428,6.1,"Jack Guzman"
162927,5.1,2200000,21930418,12.639469,12.639469,5.1,"John Shepherd"
163070,8,2e+05,0,0.06104,0.06104,8,"Michelle St. John"
163554,6.9,0,0,0.388401,0.388401,6.9,"Bill Walton"
163642,7,0,0,0.619136,0.619136,7,"Michele Hicks"
164205,6.8,4e+07,95020213,31.884559,31.884559,6.8,"T.R. Knight"
164630,7.05,7e+06,2686339.5,1.6053845,3.210769,14.1,"Sam Hennings"
164653,3.8,1e+07,2154696,0.518056,0.518056,3.8,"Andy Kaufman"
164945,5.1,39500000,20020662,15.56738,31.13476,10.2,"Sarah Shahi"
165425,4.3,0,0,1.259968,1.259968,4.3,"Sendhil Ramamurthy"
166002,7,8e+07,90874570,14.530946,14.530946,7,"Itzhak Perlman"
166818,6.6,1e+07,44460850,5.699058,5.699058,6.6,"Jason Davis"
167325,4.6,2450000,0,0.500753,0.500753,4.6,"Jossara Jinaro"
167556,6,0,0,0.678475,0.678475,6,"Sibel Ergener"
168349,3.7,0,0,1.186971,1.186971,3.7,"Shane Dawson"
168610,4.6,4e+06,0,10.789912,10.789912,4.6,"Kathleen Munroe"
168675,0,0,0,0.166513,0.166513,0,"Erin Cline"
168877,6.8,2e+07,0,3.102987,3.102987,6.8,"Finn Wittrock"
168992,6.2,5500000,0,3.7387,3.7387,6.2,"Bob Papenbrook"
169200,8,1.75e+08,857611174,128.655964,128.655964,8,"Phyllis Smith"
169747,6.1,1e+06,0,13.222268,13.222268,6.1,"Sean Rogerson"
170615,5.6,0,0,3.363321,3.363321,5.6,"Michael Davis"
171396,7.5,250,203,0.293649,0.293649,7.5,"Richard Spore"
171544,5.4,0,0,1.88484,1.88484,5.4,"Thomas McHugh"
171633,0,0,0,0.254659,0.254659,0,"Victoria Clark"
171766,6.7,0,0,0.620554,0.620554,6.7,"Tarik Lowe"
172069,6.6,2e+07,63465905.5,22.4744115,44.948823,13.2,"Chadwick Boseman"
172935,5,5e+06,25562924,17.028252,17.028252,5,"Lloyd Owen"
172994,0,0,0,0.58954,0.58954,0,"Peter Shinkoda"
173150,5.9,2.2e+07,67800064,9.175762,9.175762,5.9,"Roma Downey"
173500,5.8,0,0,3.068463,3.068463,5.8,"Owen Black"
173810,5.9,6.5e+07,179379533,31.349143,31.349143,5.9,"Sayed Badreya"
173990,5,0,0,0.133619,0.133619,5,"Gena Shaw"
174462,6.2,5500000,0,3.7387,3.7387,6.2,"Lara Jill Miller"
174651,7,0,0,0.008453,0.008453,7,"Abbey Lincoln"
175826,6.1,117500000,274686759,54.869427,109.738854,12.2,"Mireille Enos"
176497,5.4,4e+07,169837010,67.767785,67.767785,5.4,"Rachel Melvin"
176628,5.3,0,0,1.73892,1.73892,5.3,"Anthony DeSando"
176748,5.9,5e+06,205703818,29.15813,29.15813,5.9,"Lauren Bittner"
177508,3,0,0,0.06124,0.06124,3,"Rusty Joiner"
178617,6.4,0,621951,0.692497,0.692497,6.4,"Paul Brennan"
178622,5.7,3e+06,4109095,3.937939,3.937939,5.7,"Ramon Tikaram"
180609,4.8,250000,0,0.130169,0.130169,4.8,"Terumi Matthews"
181575,6.5,0,0,4.826908,4.826908,6.5,"Brandt Wille"
181851,7,0,0,0.00734,0.00734,7,"Amy Hathaway"
183812,5.3,4e+07,36893721,19.438503,19.438503,5.3,"Jason O'Mara"
184581,5.6,0,0,1.09454,1.09454,5.6,"Hamish Linklater"
185805,6.5,0,0,5.75555,5.75555,6.5,"Jason Jones"
186329,0,3500000,0,1.618138,1.618138,0,"Jane Goodall"
186336,6.1,0,0,2.651418,2.651418,6.1,"Patsy Garrett"
189431,3.6,3440000,0,1.913302,1.913302,3.6,"Glen Murphy"
190895,6.23333333333333,24133333.3333333,71843067,27.279163,81.837489,18.7,"Sarah Gadon"
190908,6.4,18500000,6490401,1.884558,1.884558,6.4,"Vincent Walsh"
191182,7,0,0,0.197469,0.197469,7,"Barbara Boxer"
191228,5.5,1.4e+07,11417362,7.487843,7.487843,5.5,"Victoria Justice"
191491,5.8,0,0,4.665026,4.665026,5.8,"Guillaume Baché"
192506,5.8,0,0,1.026243,1.026243,5.8,"Ingrid Oliu"
195653,0,0,0,0.627763,0.627763,0,"Mark Adams"
196714,5.4,0,0,1.88484,1.88484,5.4,"Fred Newman"
197057,5.1,2200000,21930418,12.639469,12.639469,5.1,"Melanie Kinnaman"
198927,5.5,5e+06,10429707,10.274542,10.274542,5.5,"Sarah Drew"
200065,7,1e+07,1759252,4.123533,4.123533,7,"Chelsea Rendon"
200658,4.3,0,0,1.259968,1.259968,4.3,"Goldy Notay"
202032,6.3,3500000,40423945,50.319662,50.319662,6.3,"Ralph Ineson"
202360,6.1,1.7e+07,127730736,43.675191,43.675191,6.1,"Sidney Johnston"
203418,5.9,0,0,0.322553,0.322553,5.9,"Brandon Bales"
203677,7.3,1e+05,0,1.182796,2.365592,14.6,"Evan Adams"
203683,6.7,1,0,0.29245,0.29245,6.7,"Sonja Sohn"
204405,5.2,2e+06,13101672,11.66632,11.66632,5.2,"Eric Sheffer Stevens"
204411,7,0,0,0.00734,0.00734,7,"Steven Martini"
204420,5.8,1950000,0,3.696123,3.696123,5.8,"Josh Blacker"
204975,4.2,1800000,0,1.959405,1.959405,4.2,"Andrea Brooks"
205258,6.3,1.1e+07,57478349.5,16.2688325,32.537665,12.6,"Harry Lloyd"
205267,3.5,0,0,0.783842,0.783842,3.5,"Jareb Dauplaise"
205474,5,2e+07,52302796,23.292761,23.292761,5,"Adelaide Clemens"
206112,4.4,0,0,5.379319,5.379319,4.4,"Dustin Ingram"
206426,6.2,0,0,1.419431,1.419431,6.2,"Daniel Dugan"
206946,6.6,1e+06,274661,0.748565,0.748565,6.6,"Brian Keith Allen"
207202,5.7,50000,0,0.54562,0.54562,5.7,"Jim Lee"
207549,6.1,5e+06,40100000,26.510558,26.510558,6.1,"Perdita Weeks"
208693,7.2,0,0,2.507912,2.507912,7.2,"James Wilson"
209513,6.9,0,258384,25.349758,25.349758,6.9,"Macon Blair"
210050,5.7,0,0,0.857008,0.857008,5.7,"Eliza Coupe"
210271,4.8,1e+07,40055439,19.865989,19.865989,4.8,"Taylor Kinney"
210773,3,0,0,1.782666,1.782666,3,"Rutina Wesley"
210824,6.5,3e+07,66486080,73.987775,73.987775,6.5,"Kristen Connolly"
210829,5.6,0,0,4.596157,4.596157,5.6,"Karolina Wydra"
211474,7,0,0,0.034135,0.034135,7,"Emily Rios"
211484,6,0,0,0.397341,0.397341,6,"Natalie Alyn Lind"
211590,3.5,0,0,3.418372,3.418372,3.5,"Martin Copping"
211598,5.3,7e+05,0,2.659006,2.659006,5.3,"Andrew J. West"
211599,6.3,1200000,2861020,3.085411,3.085411,6.3,"Charles Henry Wyson"
211952,4.2,0,0,1.332804,1.332804,4.2,"Troy Ogletree"
211993,0,0,0,0.136721,0.136721,0,"Caitlin Fitzgerald"
212044,5.5,0,0,5.563068,5.563068,5.5,"Natalie Knepp"
212828,0,0,0,0.136721,0.136721,0,"Cheyenne Jackson"
212938,4.2,0,0,1.084387,1.084387,4.2,"Brit Morgan"
213001,6.05,37500000,172909699,16.800977,33.601954,12.1,"Jenny Slate"
213388,6.8,5e+06,3263585,7.673124,7.673124,6.8,"Caerthan Banks"
213596,6.4,0,0,2.611364,2.611364,6.4,"Clemens Schick"
215910,7.5,4e+07,1e+08,16.254032,16.254032,7.5,"Rana Daggubati"
217300,7.2,0,0,2.507912,2.507912,7.2,"Kathleen McDermott"
217371,7.3,8e+06,63464861,35.735689,35.735689,7.3,"Adam Levine"
218973,4.1,4e+06,0,1.390659,1.390659,4.1,"JoJo Wright"
219762,7,0,0,0.108135,0.108135,7,"Andrew Neil"
219852,5,5e+06,6833445,17.845161,17.845161,5,"Ariel Levy"
221018,6,17500000,26590800,33.9873915,67.974783,12,"Dan Stevens"
221115,4.9,5e+06,103590271,56.30466,56.30466,4.9,"Daren Kagasoff"
221147,6.1,0,34153101,5.987486,5.987486,6.1,"Matt Gillanders"
221192,5.2,5e+06,142817992,20.326337,20.326337,5.2,"Kathryn Newton"
221581,6.26666666666667,64666666.6666667,249757996.333333,77.7243393333333,233.173018,18.8,"Rebel Wilson"
221611,7.3,1.5e+08,1274219009,165.125366,165.125366,7.3,"Jonathan Groff"
221809,6.8,2.5e+07,99357138,26.811541,26.811541,6.8,"Taylor Schilling"
221944,6.2,0,0,1.243955,1.243955,6.2,"Katie Aselton"
221985,7.3,1.1e+07,78874843,31.162838,31.162838,7.3,"Jamie Blackley"
222121,6.7,0,0,2.253589,2.253589,6.7,"Ben Schwartz"
222129,5.4,0,0,2.025701,2.025701,5.4,"James Wolk"
222330,6.775,1650000,1128729.25,21.4313085,85.725234,27.1,"Brit Marling"
222631,3.9,0,531826,0.305922,0.305922,3.9,"Kayla Jackson"
222632,3.9,0,531826,0.305922,0.305922,3.9,"Kayla Raparelli"
222633,3.9,0,531826,0.305922,0.305922,3.9,"Sal Dupree"
222760,6.7,0,0,0.320387,0.320387,6.7,"Silambarasan"
223126,6,1.5e+07,146497771,47.455148,47.455148,6,"Megan Charpentier"
223331,5,5e+06,6833445,17.845161,17.845161,5,"Sky Ferreira"
224181,5.2,9.2e+07,304654182,65.402595,65.402595,5.2,"Jai Courtney"
224188,7.7,12500000,20416563,34.821223,34.821223,7.7,"Jack Scanlon"
224664,6.5,1.5e+07,7.7e+07,9.476999,9.476999,6.5,"Satomi Ishihara"
225610,5.8,2e+07,32204030,35.232278,35.232278,5.8,"Joseph Gilgun"
225692,6.4,10500000,7498965.66666667,11.072962,33.218886,19.2,"Jeremy Irvine"
225694,6.5,1.2e+07,1e+08,49.070321,49.070321,6.5,"Oliver Cooper"
225695,6.5,1.2e+07,1e+08,49.070321,49.070321,6.5,"Jonathan Daniel Brown"
226772,6.6,3e+06,103735,1.781462,1.781462,6.6,"Zoe Sloane"
226773,6.6,3e+06,103735,1.781462,1.781462,6.6,"Jade Viggiano"
226774,6.6,3e+06,103735,1.781462,1.781462,6.6,"Amancaya Aguilar"
227099,6.1,2902660,0,1.35088,1.35088,6.1,"Marshall Napier"
227364,4.2,5e+06,0,7.794,7.794,4.2,"Ben Rovner"
227454,6.86666666666667,7e+07,186833145.666667,68.838512,206.515536,20.6,"Alicia Vikander"
227708,5.1,0,0,0.843067,0.843067,5.1,"Chatchai Plengpanich"
227886,6.2,0,0,0.05021,0.05021,6.2,"Joshua Weigel"
228012,7.8,0,0,9.683622,9.683622,7.8,"Regina Casé"
228173,6.9,3705538,62548947,8.839651,8.839651,6.9,"Jaye Davidson"
228372,6.7,1.6e+07,0,14.529496,14.529496,6.7,"Conrad Kemp"
230213,6.8,0,0,0.425551,0.425551,6.8,"Miguel Ángel Solá"
230680,5.9,1.1e+07,0,31.763201,31.763201,5.9,"Douglas Booth"
231014,6.3,0,6126237,1.118511,1.118511,6.3,"Jaci Velasquez"
231610,6.2,3500159,76578641,22.054546,22.054546,6.2,"Parminder Nagra"
231753,7.3,160000,20710513,19.052179,19.052179,7.3,"Hugh Walsh"
232006,6.7,8e+06,130893044.666667,51.8467833333333,155.54035,20.1,"Nat Wolff"
232525,5,5e+06,25562924,17.028252,17.028252,5,"Warren Christie"
233131,6.5,0,0,1.906807,1.906807,6.5,"Marcell Nagy"
233132,6.5,0,0,1.906807,1.906807,6.5,"Béla Dóra"
234352,6.5,126275000,411926679.5,71.9054005,287.621602,26,"Margot Robbie"
234479,6.6,1.1e+08,299268508,37.195046,37.195046,6.6,"Dakota Goyo"
234641,6.3,1.2e+07,11212294,5.158067,5.158067,6.3,"Hiroyuki Ikeuchi"
234982,4.4,2e+06,0,2.00163,2.00163,4.4,"Bella Heathcote"
234984,5.7,8e+06,10130000,11.837067,11.837067,5.7,"Thomas McDonell"
235276,2.8,0,0,0.030253,0.030253,2.8,"Aasheekaa Bathija"
235277,2.8,0,0,0.030253,0.030253,2.8,"Thomas Garvey"
235278,2.8,0,0,0.030253,0.030253,2.8,"Kumar Gaurav"
235361,6.3,0,0,0.744406,0.744406,6.3,"Bruce Jones"
235767,5.8,3.7e+07,96047633,11.492474,11.492474,5.8,"Colin O'Donoghue"
235782,7,8e+06,1997807,0.034259,0.034259,7,"Vanessa Martinez"
235916,6.4,3e+07,0,2.625594,2.625594,6.4,"Mikhail Galustyan"
236016,7.7,7300000,0,24.281951,24.281951,7.7,"Danielle Darrieux"
236695,6.3,14350531,3964682,30.952377,30.952377,6.3,"John Boyega"
236851,7.4,1.4e+07,1755212,24.210698,24.210698,7.4,"Callan McAuliffe"
237045,7.5,4e+07,1e+08,16.254032,16.254032,7.5,"Prabhas"
237404,5.5,0,0,0.023681,0.023681,5.5,"Vernel Bagneris"
237455,7.6,2e+07,207945075,53.161905,53.161905,7.6,"Sam Claflin"
237740,5.8,1950000,0,3.696123,3.696123,5.8,"Mike Mizanin"
237967,6.7,0,0,0.320387,0.320387,6.7,"Hansika Motwani"
238147,6,0,0,0.918116,0.918116,6,"Darling Narita"
239019,5.1,7.5e+07,85067213.5,36.927305,73.85461,10.2,"Kit Harington"
239020,6.6,6e+07,108255770,30.656345,30.656345,6.6,"Isaac Hempstead-Wright"
239150,6.1,1e+06,0,13.222268,13.222268,6.1,"Ashleigh Gryzko"
239169,6.8,0,0,0.749699,0.749699,6.8,"Tshewang Dendup"
239170,6.8,0,0,0.749699,0.749699,6.8,"Sonam Lhamo"
239171,6.8,0,0,0.749699,0.749699,6.8,"Lhakpa Dorji"
239574,7.5,5500000,99067206,9.59729,9.59729,7.5,"Eugenio Derbez"
239944,7,0,0,0.034135,0.034135,7,"Chalo González"
239996,6,84500000,103042948.5,44.7010495,89.402099,12,"Benjamin Walker"
240240,7.7,8e+05,0,12.049373,12.049373,7.7,"Leila Hatami"
240242,7.7,8e+05,0,12.049373,12.049373,7.7,"Kimia Hosseini"
240243,7.7,8e+05,0,12.049373,12.049373,7.7,"Merila Zarei"
263229,4.9,0,0,0.459625,0.459625,4.9,"Roger Fan"
267962,7.5,8900000,19839492,17.151293,17.151293,7.5,"Emmanuelle Riva"
283815,5,0,0,0.077577,0.077577,5,"Josh Wise"
287382,7,5e+05,845188,0.109579,0.109579,7,"Jason Kravitz"
288940,6.9,1488423,184925486,80.171283,80.171283,6.9,"Lucille La Verne"
291263,6,1.5e+07,20566327,18.268009,18.268009,6,"Jordan Peele"
298410,6,1.5e+07,20566327,18.268009,18.268009,6,"Keegan-Michael Key"
305275,5,0,0,0.630226,0.630226,5,"Rolanda Watts"
312548,7.6,0,0,1.49436,1.49436,7.6,"Yousef Sweid"
316308,5.1,7e+06,12400000,5.33861,5.33861,5.1,"Lyudmila Artemeva"
323331,3.1,2500000,0,8.248149,8.248149,3.1,"Sean Brosnan"
359229,6.1,0,0,1.83428,1.83428,6.1,"Louie Leonardo"
440414,5.9,3.5e+07,140795793,72.774941,72.774941,5.9,"Amy Schumer"
441567,4.9,1e+06,0,3.638411,3.638411,4.9,"James Adomian"
441898,6.8,1e+06,34522221,5.961119,5.961119,6.8,"Ben Davies"
444211,5.5,1e+06,62882090,41.972329,41.972329,5.5,"Shelley Hennig"
446476,5.5,1e+05,95000,7.447714,7.447714,5.5,"Tommy Knight"
449513,4.9,1e+06,0,3.638411,3.638411,4.9,"Meredith Hagner"
449889,5.7,3730500,6294161,6.938854,6.938854,5.7,"Ben Drew"
453272,6,6e+06,31081,19.331884,19.331884,6,"Nora Arnezeder"
455033,5.2,5e+06,142817992,20.326337,20.326337,5.2,"Matt Shively"
458843,5.8,1.4e+07,24637469,2.698185,2.698185,5.8,"Cee Lo Green"
469759,7.5,0,336472,37.555398,37.555398,7.5,"Astrid Bergès-Frisbey"
479656,6.7,3.3e+07,140470746,29.775441,29.775441,6.7,"Kathryn McCormick"
482101,5.9,0,0,3.376967,3.376967,5.9,"Yao Chen"
486603,6.5,3e+07,66486080,73.987775,73.987775,6.5,"Anna Hutchison"
488017,5.8,1.5e+07,0,0.165909,0.165909,5.8,"Georgina Cordova"
496470,6.7,0,3123963,10.12895,10.12895,6.7,"Jake Lacy"
496731,5.2,3150000,0,8.039223,8.039223,5.2,"Ali Cobrin"
500085,5.2,3150000,0,8.039223,8.039223,5.2,"Erin Agostino"
512991,6.7,9.5e+07,543514353,101.187052,101.187052,6.7,"Richard Madden"
515510,7.8,1.65e+08,652105443,203.73459,203.73459,7.8,"Ryan Potter"
515628,5.25,6e+06,16124120.5,17.0385825,34.077165,10.5,"Sofia Black-D'Elia"
518627,6.6,5e+07,260095987,37.069253,37.069253,6.6,"Joel Courtney"
518628,6.6,5e+07,260095987,37.069253,37.069253,6.6,"Riley Griffiths"
524107,6,5e+05,171760,12.203041,12.203041,6,"Harry Simpson"
525139,6.9,750000,33989269,6.027554,12.055108,13.8,"Ken Bevel"
526727,6.8,4e+07,67347013,14.199933,14.199933,6.8,"Freya Tingley"
527393,6.7,47500000,329788393.5,122.488529,244.977058,13.4,"Dylan O'Brien"
530618,6.5,9e+06,48771476,17.4427195,34.885439,13,"Jane Levy"
533016,4.7,0,0,0.912395,0.912395,4.7,"Mario Yedidia"
540747,6.9,1488423,184925486,80.171283,80.171283,6.9,"Harry Stockwell"
543261,6.3,5e+06,44030246,35.871248,35.871248,6.3,"Karen Gillan"
543348,4.9,0,0,0.001117,0.001117,4.9,"Wilbur 'Hi-Fi' White"
543349,4.9,0,0,0.001117,0.001117,4.9,"Leon Isaac Kennedy"
543350,4.9,0,0,0.001117,0.001117,4.9,"Thommy Pollard "
543505,6.4,5916666.66666667,46990801.3333333,37.74446,113.23338,19.2,"Jake Johnson"
543530,6.2,93500000,386664314.5,243.812606,487.625212,12.4,"Dave Bautista"
544123,5.7,1.3e+07,45300000,17.371327,17.371327,5.7,"Astro"
544666,6.4,0,0,3.300061,3.300061,6.4,"Roxane Duran"
544796,6.6,0,42776760,17.54768,17.54768,6.6,"Patrick Tse Yin"
545087,6.1,0,0,0.177356,0.177356,6.1,"Jaime Camil"
545343,4.3,1e+07,0,2.873796,2.873796,4.3,"Tyrone Brown"
545344,4.3,1e+07,0,2.873796,2.873796,4.3,"Mishael Morgan"
545345,4.3,1e+07,0,2.873796,2.873796,4.3,"Nikki Grant"
548375,7.2,2.5e+07,115922175,32.105328,32.105328,7.2,"Michael Rainey Jr."
548608,6.9,0,0,1.68502,1.68502,6.9,"Guo Tao"
549972,7.4,0,0,2.34239,2.34239,7.4,"Nikohl Boosheri"
549973,7.4,0,0,2.34239,2.34239,7.4,"Sarah Kazemy"
549974,7.4,0,0,2.34239,2.34239,7.4,"Reza Sixo Safai"
550023,7.2,2.2e+07,17709155,13.960945,13.960945,7.2,"Natalie Dessay"
550359,0,0,0,0.002388,0.002388,0,"Christopher Robin Miller"
550448,6.9,50000,0,1.777148,1.777148,6.9,"Ralph Lucas"
550843,5.95,1e+06,8320059,14.736201,29.472402,11.9,"Elizabeth Olsen"
551462,5.8,70000,0,6.328665,6.328665,5.8,"Katie Parker"
552135,2.9,0,0,1.737032,1.737032,2.9,"Flip Schultz"
553504,5.25,5500000,0,5.5390455,11.078091,10.5,"Shanley Caswell"
555065,6.3,0,0,6.672008,6.672008,6.3,"Andree Maranda"
555066,6.3,0,0,6.672008,6.672008,6.3,"Jennifer Prichard"
555214,6.9,0,0,1.404175,1.404175,6.9,"Don Hunter"
555215,6.9,0,0,1.404175,1.404175,6.9,"Jon Hunter"
555854,6.4,0,0,0.176377,0.176377,6.4,"Johnny Hazzard"
556526,8,0,25,0.475748,0.475748,8,"Bill Baird"
556527,8,0,25,0.475748,0.475748,8,"Flip Benham"
557803,5.8,3e+06,0,9.249229,9.249229,5.8,"Stacey Asaro"
557804,5.8,3e+06,0,9.249229,9.249229,5.8,"Gralen Bryant Banks"
557885,6.6,1e+06,274661,0.748565,0.748565,6.6,"Moazzam Begg"
557886,6.6,1e+06,274661,0.748565,0.748565,6.6,"Christopher Beiring"
557887,6.5,2e+05,2295733,0.616283,0.616283,6.5,"Michael Joiner"
558466,6.6,1.5e+07,1.45e+08,64.504747,64.504747,6.6,"Alex Russell"
558541,0,0,0,0.003582,0.003582,0,"Robert Bones"
558542,0,0,0,0.003582,0.003582,0,"Kirpatrick Thomas"
558543,0,0,0,0.003582,0.003582,0,"Dave Koenig"
558560,4.3,1e+05,2.7e+07,1.183892,1.183892,4.3,"Ronald South"
558561,4.3,1e+05,2.7e+07,1.183892,1.183892,4.3,"William Condos"
558923,5.5,0,0,0.172299,0.172299,5.5,"Jordan Trovillion"
558925,6.7,6e+07,107139399,39.539045,39.539045,6.7,"Tucker Albrizzi"
558928,6.7,1.45e+08,272912430,38.73494,38.73494,6.7,"Max Charles"
559068,6.6,1987650,19152480,32.841229,32.841229,6.6,"Robert Paterson"
559207,7.1,0,15699707,20.821846,20.821846,7.1,"Synnøve Macody Lund"
559290,4.8,250000,0,0.130169,0.130169,4.8,"Nicole Zaray"
559670,5.3,0,33082548,1.714972,1.714972,5.3,"Steve Irwin"
559671,5.3,0,33082548,1.714972,1.714972,5.3,"Terri Irwin"
562279,5.8,1e+07,0,0.072085,0.072085,5.8,"Liz Gallardo"
563413,5.9,0,0,0.493223,0.493223,5.9,"Paola Mendoza"
563838,6.1,0,0,0.702971,0.702971,6.1,"Stian Smestad"
565402,7.2,2280000,83320000,32.875469,32.875469,7.2,"Deems Taylor"
565525,5.1,0,0,0.843067,0.843067,5.1,"M.L. Piyapas Bhirombhakdi"
566101,7.1,2159280,10700000,13.265432,13.265432,7.1,"Agata Kulesza"
567269,5.8,5e+07,32513764.5,23.778588,47.557176,11.6,"Jessica Brown Findlay"
567557,7.1,0,0,0.545825,0.545825,7.1,"Joe Cross"
567560,7.1,0,0,0.545825,0.545825,7.1,"Phil Riverstone"
568409,5.6,1.9e+07,2119994,0.068228,0.068228,5.6,"Damian Woetzel"
568410,5.6,1.9e+07,2119994,0.068228,0.068228,5.6,"Bart Robinson Cook"
569369,6.8,3850000,0,10.787322,10.787322,6.8,"Blondin Miguel"
571564,6.4,1.7e+07,0,7.14063,14.28126,12.8,"Brianne Siddall"
572407,5.8,70000,0,6.328665,6.328665,5.8,"Courtney Bell"
572541,5.7,2400000,0,11.753553,11.753553,5.7,"Caleb Landry Jones"
574094,5.9,1e+06,10013424,3.990215,3.990215,5.9,"Esther Wurmfeld"
576173,4.7,5e+06,0,8.618793,8.618793,4.7,"Harley Quinn Smith"
576229,7.7,0,0,5.498834,5.498834,7.7,"Na'im Lynn"
580240,6.6,0,0,2.836537,2.836537,6.6,"Maya Gilbert"
581752,6.4,650000,0,1.631274,1.631274,6.4,"Matthias Klie"
582438,4.7,1e+06,0,0.436148,0.436148,4.7,"Franz Beckenbauer"
582439,4.7,1e+06,0,0.436148,0.436148,4.7,"Carlos Alberto"
582851,5.6,125000,0,0.0763385,0.152677,11.2,"Sophie Bolen"
582852,5.7,250000,0,0.065103,0.065103,5.7,"Madeline Vail "
583040,4.4,2.7e+07,85564310,14.788073,14.788073,4.4,"Mason Cook"
583453,5.1,7e+06,12400000,5.33861,5.33861,5.1,"Dmitriy Nagiev"
583456,5.8,70000,0,6.328665,6.328665,5.8,"Morgan Peter Brown"
583777,5.1,0,0,0.59458,0.59458,5.1,"Amos Oz"
583780,7.6,0,0,1.49436,1.49436,7.6,"Daniella Wircer"
583896,5.9,5e+06,4074023,4.498368,4.498368,5.9,"Guillaume Denaiffe"
583897,5.9,5e+06,4074023,4.498368,4.498368,5.9,"Norbert Ferrer"
583898,5.9,5e+06,4074023,4.498368,4.498368,5.9,"Chloe Hollings"
584143,4.8,1e+07,40055439,19.865989,19.865989,4.8,"Yukiyoshi Ozawa"
584324,0,0,0,0.122704,0.122704,0,"Revathi"
584464,5,0,0,0.416179,0.416179,5,"Suhasini Maniratnam"
585965,6.2,0,0,0.774442,0.774442,6.2,"Marie Féret"
586000,7.4,8000,469947,1.041254,1.041254,7.4,"Tom Cullen"
586001,7.4,8000,469947,1.041254,1.041254,7.4,"Chris New"
586066,6.8,0,0,0.049921,0.049921,6.8,"Doug Block"
586067,6.8,0,0,0.049921,0.049921,6.8,"Carol Block"
586068,6.8,0,0,0.049921,0.049921,6.8,"Ellen Block"
587020,6.33333333333333,101666666.666667,254410988,90.0468216666667,270.140465,19,"Theo James"
587506,7.2,7e+05,17986781,29.761163,29.761163,7.2,"Shameik Moore"
587823,5.6,6e+07,60052138,40.721373,40.721373,5.6,"Alice Englert"
587930,7,5e+06,0,9.136965,9.136965,7,"Marta Etura "
588403,6.5,1.5e+07,7.7e+07,9.476999,9.476999,6.5,"Yutaka Takenouchi"
588671,5.8,1e+07,303877,4.267466,4.267466,5.8,"Zana Marjanović"
589130,6.9,50000,0,1.777148,1.777148,6.9,"Matt Foyer"
589131,6.9,50000,0,1.777148,1.777148,6.9,"John Bolen"
589162,5.5,0,0,5.754416,5.754416,5.5,"Génesis Rodríguez"
589706,5.5,0,0,2.414721,2.414721,5.5,"Thomas Stroppel"
590820,4.5,0,0,0.838957,0.838957,4.5,"Art Hsu"
592496,7.3,1100000,4105187,40.285095,40.285095,7.3,"Joe Taslim"
